03-28-2022 20:41:32 | OK
03-28-2022 20:41:34 | OK
03-28-2022 20:41:35 | OK
03-28-2022 20:41:36 | OK
03-28-2022 20:41:38 | OK
03-28-2022 20:41:39 | OK
03-28-2022 20:41:40 | OK
03-28-2022 20:41:42 | OK
03-28-2022 20:41:43 | OK
03-28-2022 20:41:45 | OK
03-28-2022 20:41:46 | OK
03-28-2022 20:41:47 | OK
03-28-2022 20:41:49 | OK
03-28-2022 20:41:50 | OK
03-28-2022 20:41:51 | OK
03-28-2022 20:41:53 | OK
03-28-2022 20:41:54 | OK
03-28-2022 20:41:55 | OK
03-28-2022 20:41:57 | OK
03-28-2022 20:41:58 | OK
03-28-2022 20:42:00 | OK
03-28-2022 20:42:01 | OK
03-28-2022 20:42:02 | OK
03-28-2022 20:42:13 | [Errno -3] Temporary failure in name resolution
03-28-2022 20:42:15 | OK
03-28-2022 20:42:16 | OK
03-28-2022 20:42:17 | OK
03-28-2022 20:42:19 | OK
03-28-2022 20:42:20 | OK
03-28-2022 20:42:21 | OK
03-28-2022 20:42:23 | OK
03-28-2022 20:42:24 | OK
03-28-2022 20:42:26 | OK
03-28-2022 20:42:27 | OK
03-28-2022 20:42:28 | OK
03-28-2022 20:42:30 | OK
03-28-2022 20:42:31 | OK
03-28-2022 20:42:32 | OK
03-28-2022 20:42:34 | OK
03-28-2022 20:42:35 | OK
03-28-2022 20:42:36 | OK
03-28-2022 20:42:38 | OK
03-28-2022 20:42:39 | OK
03-28-2022 20:42:41 | OK
03-28-2022 20:42:42 | OK
03-28-2022 20:42:43 | OK
03-28-2022 20:42:45 | OK
03-28-2022 20:42:46 | OK
03-28-2022 20:42:47 | OK
03-28-2022 20:42:49 | OK
03-28-2022 20:42:50 | OK
03-28-2022 20:42:51 | OK
03-28-2022 20:42:53 | OK
03-28-2022 20:42:54 | OK
03-28-2022 20:42:56 | OK
03-28-2022 20:42:57 | OK
03-28-2022 20:42:58 | OK
03-28-2022 20:43:00 | OK
03-28-2022 20:43:01 | OK
03-28-2022 20:43:02 | OK
03-28-2022 20:43:04 | OK
03-28-2022 20:43:05 | OK
03-28-2022 20:43:06 | OK
03-28-2022 20:43:08 | OK
03-28-2022 20:43:09 | OK
03-28-2022 20:43:10 | OK
03-28-2022 20:43:12 | OK
03-28-2022 20:43:13 | OK
03-28-2022 20:43:15 | OK
03-28-2022 20:43:16 | OK
03-28-2022 20:43:17 | OK
03-28-2022 20:43:19 | OK
03-28-2022 20:43:20 | OK
03-28-2022 20:43:21 | OK
03-28-2022 20:43:23 | OK
03-28-2022 20:43:24 | OK
03-28-2022 20:43:25 | OK
03-28-2022 20:43:27 | OK
03-28-2022 20:43:28 | OK
03-28-2022 20:43:29 | OK
03-28-2022 20:43:31 | OK
03-28-2022 20:43:32 | OK
03-28-2022 20:43:34 | OK
03-28-2022 20:43:35 | OK
03-28-2022 20:43:36 | OK
03-28-2022 20:43:38 | OK
03-28-2022 20:43:39 | OK
03-28-2022 20:43:40 | OK
03-28-2022 20:44:11 | 
03-28-2022 20:44:13 | OK
03-28-2022 20:44:14 | OK
03-28-2022 20:44:15 | OK
03-28-2022 20:44:17 | OK
03-28-2022 20:44:18 | OK
03-28-2022 20:44:19 | OK
03-28-2022 20:44:21 | OK
03-28-2022 20:44:22 | OK
03-28-2022 20:44:29 | OK
03-28-2022 20:44:35 | OK
03-28-2022 20:44:36 | OK
03-28-2022 20:44:37 | OK
03-28-2022 20:44:39 | OK
03-28-2022 20:44:40 | OK
03-28-2022 20:44:41 | OK
03-28-2022 20:44:43 | OK
03-28-2022 20:44:44 | OK
03-28-2022 20:44:45 | OK
03-28-2022 20:44:47 | OK
03-28-2022 20:44:48 | OK
03-28-2022 20:44:50 | OK
03-28-2022 20:44:51 | OK
03-28-2022 20:44:52 | OK
03-28-2022 20:44:54 | OK
03-28-2022 20:44:55 | OK
03-28-2022 20:44:56 | OK
03-28-2022 20:44:58 | OK
03-28-2022 20:44:59 | OK
03-28-2022 20:45:00 | OK
03-28-2022 20:45:02 | OK
03-28-2022 20:45:03 | OK
03-28-2022 20:45:05 | OK
03-28-2022 20:45:36 | 
03-28-2022 20:45:37 | OK
03-28-2022 20:45:38 | OK
03-28-2022 20:45:40 | OK
03-28-2022 20:45:41 | OK
03-28-2022 20:45:42 | OK
03-28-2022 20:45:44 | OK
03-28-2022 20:45:45 | OK
03-28-2022 20:45:47 | OK
03-28-2022 20:45:48 | OK
03-28-2022 20:45:49 | OK
03-28-2022 20:45:51 | OK
03-28-2022 20:45:52 | OK
03-28-2022 20:45:53 | OK
03-28-2022 20:46:04 | [Errno -3] Temporary failure in name resolution
03-28-2022 20:46:06 | OK
03-28-2022 20:46:07 | OK
03-28-2022 20:46:09 | OK
03-28-2022 20:46:10 | OK
03-28-2022 20:46:11 | OK
03-28-2022 20:46:13 | OK
03-28-2022 20:46:14 | OK
03-28-2022 20:46:15 | OK
03-28-2022 20:46:17 | OK
03-28-2022 20:46:18 | OK
03-28-2022 20:46:19 | OK
03-28-2022 20:46:21 | OK
03-28-2022 20:46:22 | OK
03-28-2022 20:46:23 | OK
03-28-2022 20:46:25 | OK
03-28-2022 20:46:26 | OK
03-28-2022 20:46:28 | OK
03-28-2022 20:46:29 | OK
03-28-2022 20:46:30 | OK
03-28-2022 20:46:42 | OK
03-28-2022 20:46:43 | OK
03-28-2022 20:46:44 | OK
03-28-2022 20:46:46 | OK
03-28-2022 20:46:47 | OK
03-28-2022 20:46:48 | OK
03-28-2022 20:46:50 | OK
03-28-2022 20:46:51 | OK
03-28-2022 20:46:52 | OK
03-28-2022 20:46:54 | OK
03-28-2022 20:46:55 | OK
03-28-2022 20:46:57 | OK
03-28-2022 20:46:58 | OK
03-28-2022 20:46:59 | OK
03-28-2022 20:47:01 | OK
03-28-2022 20:47:02 | OK
03-28-2022 20:47:03 | OK
03-28-2022 20:47:05 | OK
03-28-2022 20:47:06 | OK
03-28-2022 20:47:07 | OK
03-28-2022 20:47:09 | OK
03-28-2022 20:47:10 | OK
03-28-2022 20:47:12 | OK
03-28-2022 20:47:13 | OK
03-28-2022 20:47:14 | OK
03-28-2022 20:47:16 | OK
03-28-2022 20:47:17 | OK
03-28-2022 20:47:18 | OK
03-28-2022 20:47:20 | OK
03-28-2022 20:47:21 | OK
03-28-2022 20:47:22 | OK
03-28-2022 20:47:24 | OK
03-28-2022 20:47:25 | OK
03-28-2022 20:47:27 | OK
03-28-2022 20:47:28 | OK
03-28-2022 20:47:29 | OK
03-28-2022 20:47:31 | OK
03-28-2022 20:47:32 | OK
03-28-2022 20:47:33 | OK
03-28-2022 20:47:35 | OK
03-28-2022 20:47:36 | OK
03-28-2022 20:47:37 | OK
03-28-2022 20:47:39 | OK
03-28-2022 20:47:40 | OK
03-28-2022 20:47:42 | OK
03-28-2022 20:47:43 | OK
03-28-2022 20:47:44 | OK
03-28-2022 20:47:46 | OK
03-28-2022 20:47:47 | OK
03-28-2022 20:47:48 | OK
03-28-2022 20:47:50 | OK
03-28-2022 20:47:51 | OK
03-28-2022 20:47:53 | OK
03-28-2022 20:47:54 | OK
03-28-2022 20:47:55 | OK
03-28-2022 20:47:57 | OK
03-28-2022 20:47:58 | OK
03-28-2022 20:47:59 | OK
03-28-2022 20:48:01 | OK
03-28-2022 20:48:02 | OK
03-28-2022 20:48:04 | OK
03-28-2022 20:48:05 | OK
03-28-2022 20:48:06 | OK
03-28-2022 20:48:08 | OK
03-28-2022 20:48:09 | OK
03-28-2022 20:48:10 | OK
03-28-2022 20:48:12 | OK
03-28-2022 20:48:13 | OK
03-28-2022 20:48:14 | OK
03-28-2022 20:48:16 | OK
03-28-2022 20:48:17 | OK
03-28-2022 20:48:19 | OK
03-28-2022 20:48:20 | OK
03-28-2022 20:48:21 | OK
03-28-2022 20:48:23 | OK
03-28-2022 20:48:24 | OK
03-28-2022 20:48:25 | OK
03-28-2022 20:48:27 | OK
03-28-2022 20:48:28 | OK
03-28-2022 20:48:29 | OK
03-28-2022 20:48:31 | OK
03-28-2022 20:48:32 | OK
03-28-2022 20:48:33 | OK
03-28-2022 20:48:35 | OK
03-28-2022 20:48:36 | OK
03-28-2022 20:48:38 | OK
03-28-2022 20:48:39 | OK
03-28-2022 20:48:40 | OK
03-28-2022 20:48:42 | OK
03-28-2022 20:48:43 | OK
03-28-2022 20:48:44 | OK
03-28-2022 20:48:46 | OK
03-28-2022 20:48:47 | OK
03-28-2022 20:48:48 | OK
03-28-2022 20:48:50 | OK
03-28-2022 20:48:51 | OK
03-28-2022 20:48:53 | OK
03-28-2022 20:48:54 | OK
03-28-2022 20:48:55 | OK
03-28-2022 20:48:57 | OK
03-28-2022 20:48:58 | OK
03-28-2022 20:48:59 | OK
03-28-2022 20:49:01 | OK
03-28-2022 20:49:02 | OK
03-28-2022 20:49:03 | OK
03-28-2022 20:49:05 | OK
03-28-2022 20:49:06 | OK
03-28-2022 20:49:07 | OK
03-28-2022 20:49:09 | OK
03-28-2022 20:49:10 | OK
03-28-2022 20:49:12 | OK
03-28-2022 20:49:13 | OK
03-28-2022 20:49:44 | 
03-28-2022 20:49:45 | OK
03-28-2022 20:49:47 | OK
03-28-2022 20:49:48 | OK
03-28-2022 20:49:49 | OK
03-28-2022 20:49:51 | OK
03-28-2022 20:49:52 | OK
03-28-2022 20:49:54 | OK
03-28-2022 20:49:55 | OK
03-28-2022 20:49:56 | OK
03-28-2022 20:49:58 | OK
03-28-2022 20:50:29 | 
03-28-2022 20:50:30 | OK
03-28-2022 20:50:31 | OK
03-28-2022 20:50:33 | OK
03-28-2022 20:50:34 | OK
03-28-2022 20:50:36 | OK
03-28-2022 20:50:37 | OK
03-28-2022 20:50:38 | OK
03-28-2022 20:50:40 | OK
03-28-2022 20:50:41 | OK
03-28-2022 20:50:42 | OK
03-28-2022 20:50:44 | OK
03-28-2022 20:50:45 | OK
03-28-2022 20:50:46 | OK
03-28-2022 20:50:48 | OK
03-28-2022 20:50:49 | OK
03-28-2022 20:50:51 | OK
03-28-2022 20:50:52 | OK
03-28-2022 20:51:03 | [Errno -3] Temporary failure in name resolution
03-28-2022 20:51:04 | OK
03-28-2022 20:51:06 | OK
03-28-2022 20:51:07 | OK
03-28-2022 20:51:08 | OK
03-28-2022 20:51:10 | OK
03-28-2022 20:51:11 | OK
03-28-2022 20:51:12 | OK
03-28-2022 20:51:14 | OK
03-28-2022 20:51:15 | OK
03-28-2022 20:51:16 | OK
03-28-2022 20:51:18 | OK
03-28-2022 20:51:19 | OK
03-28-2022 20:51:21 | OK
03-28-2022 20:51:22 | OK
03-28-2022 20:51:23 | OK
03-28-2022 20:51:25 | OK
03-28-2022 20:51:26 | OK
03-28-2022 20:51:27 | OK
03-28-2022 20:51:29 | OK
03-28-2022 20:51:30 | OK
03-28-2022 20:51:31 | OK
03-28-2022 20:51:33 | OK
03-28-2022 20:51:34 | OK
03-28-2022 20:51:36 | OK
03-28-2022 20:51:37 | OK
03-28-2022 20:51:38 | OK
03-28-2022 20:51:40 | OK
03-28-2022 20:51:41 | OK
03-28-2022 20:51:42 | OK
03-28-2022 20:51:44 | OK
03-28-2022 20:51:45 | OK
03-28-2022 20:51:46 | OK
03-28-2022 20:51:48 | OK
03-28-2022 20:51:49 | OK
03-28-2022 20:51:50 | OK
03-28-2022 20:51:52 | OK
03-28-2022 20:51:53 | OK
03-28-2022 20:51:55 | OK
03-28-2022 20:51:56 | OK
03-28-2022 20:52:27 | 
03-28-2022 20:52:28 | OK
03-28-2022 20:52:30 | OK
03-28-2022 20:52:31 | OK
03-28-2022 20:52:32 | OK
03-28-2022 20:52:34 | OK
03-28-2022 20:52:35 | OK
03-28-2022 20:52:37 | OK
03-28-2022 20:52:38 | OK
03-28-2022 20:52:39 | OK
03-28-2022 20:52:41 | OK
03-28-2022 20:52:42 | OK
03-28-2022 20:52:43 | OK
03-28-2022 20:52:45 | OK
03-28-2022 20:52:46 | OK
03-28-2022 20:52:47 | OK
03-28-2022 20:52:49 | OK
03-28-2022 20:52:50 | OK
03-28-2022 20:52:52 | OK
03-28-2022 20:52:53 | OK
03-28-2022 20:52:54 | OK
03-28-2022 20:52:56 | OK
03-28-2022 20:52:57 | OK
03-28-2022 20:52:58 | OK
03-28-2022 20:53:00 | OK
03-28-2022 20:53:01 | OK
03-28-2022 20:53:02 | OK
03-28-2022 20:53:04 | OK
03-28-2022 20:53:05 | OK
03-28-2022 20:53:06 | OK
03-28-2022 20:53:08 | OK
03-28-2022 20:53:09 | OK
03-28-2022 20:53:11 | OK
03-28-2022 20:53:12 | OK
03-28-2022 20:53:13 | OK
03-28-2022 20:53:15 | OK
03-28-2022 20:53:16 | OK
03-28-2022 20:53:17 | OK
03-28-2022 20:53:19 | OK
03-28-2022 20:53:20 | OK
03-28-2022 20:53:21 | OK
03-28-2022 20:53:23 | OK
03-28-2022 20:53:24 | OK
03-28-2022 20:53:25 | OK
03-28-2022 20:53:27 | OK
03-28-2022 20:53:28 | OK
03-28-2022 20:53:30 | OK
03-28-2022 20:53:31 | OK
03-28-2022 20:53:32 | OK
03-28-2022 20:53:34 | OK
03-28-2022 20:53:35 | OK
03-28-2022 20:53:36 | OK
03-28-2022 20:53:38 | OK
03-28-2022 20:53:39 | OK
03-28-2022 20:53:40 | OK
03-28-2022 20:53:42 | OK
03-28-2022 20:53:43 | OK
03-28-2022 20:53:44 | OK
03-28-2022 20:53:46 | OK
03-28-2022 20:53:47 | OK
03-28-2022 20:53:49 | OK
03-28-2022 20:53:50 | OK
03-28-2022 20:53:51 | OK
03-28-2022 20:53:53 | OK
03-28-2022 20:53:54 | OK
03-28-2022 20:53:55 | OK
03-28-2022 20:53:57 | OK
03-28-2022 20:53:58 | OK
03-28-2022 20:54:09 | [Errno -3] Temporary failure in name resolution
03-28-2022 20:54:10 | OK
03-28-2022 20:54:12 | OK
03-28-2022 20:54:14 | OK
03-28-2022 20:54:15 | OK
03-28-2022 20:54:16 | OK
03-28-2022 20:54:18 | OK
03-28-2022 20:54:19 | OK
03-28-2022 20:54:20 | OK
03-28-2022 20:54:22 | OK
03-28-2022 20:54:23 | OK
03-28-2022 20:54:25 | OK
03-28-2022 20:54:26 | OK
03-28-2022 20:54:27 | OK
03-28-2022 20:54:29 | OK
03-28-2022 20:55:00 | 
03-28-2022 20:55:01 | OK
03-28-2022 20:55:02 | OK
03-28-2022 20:55:04 | OK
03-28-2022 20:55:05 | OK
03-28-2022 20:55:07 | OK
03-28-2022 20:55:08 | OK
03-28-2022 20:55:09 | OK
03-28-2022 20:55:11 | OK
03-28-2022 20:55:12 | OK
03-28-2022 20:55:13 | OK
03-28-2022 20:55:15 | OK
03-28-2022 20:55:16 | OK
03-28-2022 20:55:18 | OK
03-28-2022 20:55:19 | OK
03-28-2022 20:55:30 | [Errno -3] Temporary failure in name resolution
03-28-2022 20:55:31 | OK
03-28-2022 20:55:33 | OK
03-28-2022 20:55:34 | OK
03-28-2022 20:55:35 | OK
03-28-2022 20:55:37 | OK
03-28-2022 20:55:38 | OK
03-28-2022 20:55:39 | OK
03-28-2022 20:55:41 | OK
03-28-2022 20:55:42 | OK
03-28-2022 20:55:43 | OK
03-28-2022 20:55:45 | OK
03-28-2022 20:55:46 | OK
03-28-2022 20:55:48 | OK
03-28-2022 20:55:49 | OK
03-28-2022 20:55:50 | OK
03-28-2022 20:55:52 | OK
03-28-2022 20:55:53 | OK
03-28-2022 20:55:54 | OK
03-28-2022 20:55:56 | OK
03-28-2022 20:55:57 | OK
03-28-2022 20:55:58 | OK
03-28-2022 20:56:00 | OK
03-28-2022 20:56:01 | OK
03-28-2022 20:56:02 | OK
03-28-2022 20:56:04 | OK
03-28-2022 20:56:05 | OK
03-28-2022 20:56:16 | [Errno -3] Temporary failure in name resolution
03-28-2022 20:56:17 | OK
03-28-2022 20:56:19 | OK
03-28-2022 20:56:20 | OK
03-28-2022 20:56:22 | OK
03-28-2022 20:56:23 | OK
03-28-2022 20:56:24 | OK
03-28-2022 20:56:26 | OK
03-28-2022 20:56:27 | OK
03-28-2022 20:56:28 | OK
03-28-2022 20:56:30 | OK
03-28-2022 20:56:31 | OK
03-28-2022 20:56:32 | OK
03-28-2022 20:56:34 | OK
03-28-2022 20:56:35 | OK
03-28-2022 20:56:36 | OK
03-28-2022 20:56:38 | OK
03-28-2022 20:56:39 | OK
03-28-2022 20:56:40 | OK
03-28-2022 20:56:42 | OK
03-28-2022 20:56:43 | OK
03-28-2022 20:56:45 | OK
03-28-2022 20:56:46 | OK
03-28-2022 20:56:47 | OK
03-28-2022 20:56:49 | OK
03-28-2022 20:56:50 | OK
03-28-2022 20:56:51 | OK
03-28-2022 20:56:53 | OK
03-28-2022 20:56:54 | OK
03-28-2022 20:56:55 | OK
03-28-2022 20:56:57 | OK
03-28-2022 20:56:58 | OK
03-28-2022 20:56:59 | OK
03-28-2022 20:57:01 | OK
03-28-2022 20:57:12 | [Errno -3] Temporary failure in name resolution
03-28-2022 20:57:13 | OK
03-28-2022 20:57:15 | OK
03-28-2022 20:57:16 | OK
03-28-2022 20:57:17 | OK
03-28-2022 20:57:19 | OK
03-28-2022 20:57:20 | OK
03-28-2022 20:57:21 | OK
03-28-2022 20:57:23 | OK
03-28-2022 20:57:24 | OK
03-28-2022 20:57:26 | OK
03-28-2022 20:57:27 | OK
03-28-2022 20:57:28 | OK
03-28-2022 20:57:30 | OK
03-28-2022 20:57:31 | OK
03-28-2022 20:57:32 | OK
03-28-2022 20:57:34 | OK
03-28-2022 20:57:35 | OK
03-28-2022 20:57:36 | OK
03-28-2022 20:57:38 | OK
03-28-2022 20:57:39 | OK
03-28-2022 20:57:41 | OK
03-28-2022 20:57:42 | OK
03-28-2022 20:57:43 | OK
03-28-2022 20:57:45 | OK
03-28-2022 20:57:46 | OK
03-28-2022 20:57:47 | OK
03-28-2022 20:57:49 | OK
03-28-2022 20:57:50 | OK
03-28-2022 20:57:51 | OK
03-28-2022 20:57:53 | OK
03-28-2022 20:57:54 | OK
03-28-2022 20:57:55 | OK
03-28-2022 20:57:57 | OK
03-28-2022 20:57:58 | OK
03-28-2022 20:57:59 | OK
03-28-2022 20:58:01 | OK
03-28-2022 20:58:02 | OK
03-28-2022 20:58:04 | OK
03-28-2022 20:58:05 | OK
03-28-2022 20:58:06 | OK
03-28-2022 20:58:08 | OK
03-28-2022 20:58:09 | OK
03-28-2022 20:58:10 | OK
03-28-2022 20:58:12 | OK
03-28-2022 20:58:13 | OK
03-28-2022 20:58:14 | OK
03-28-2022 20:58:16 | OK
03-28-2022 20:58:17 | OK
03-28-2022 20:58:18 | OK
03-28-2022 20:58:20 | OK
03-28-2022 20:58:21 | OK
03-28-2022 20:58:23 | OK
03-28-2022 20:58:34 | [Errno -3] Temporary failure in name resolution
03-28-2022 20:58:35 | OK
03-28-2022 20:58:36 | OK
03-28-2022 20:58:38 | OK
03-28-2022 20:58:39 | OK
03-28-2022 20:58:40 | OK
03-28-2022 20:58:42 | OK
03-28-2022 20:58:43 | OK
03-28-2022 20:59:14 | 
03-28-2022 20:59:15 | OK
03-28-2022 20:59:17 | OK
03-28-2022 20:59:48 | 
03-28-2022 20:59:49 | OK
03-28-2022 20:59:51 | OK
03-28-2022 20:59:52 | OK
03-28-2022 20:59:53 | OK
03-28-2022 20:59:55 | OK
03-28-2022 20:59:56 | OK
03-28-2022 20:59:57 | OK
03-28-2022 20:59:59 | OK
03-28-2022 21:00:00 | OK
03-28-2022 21:00:01 | OK
03-28-2022 21:00:03 | OK
03-28-2022 21:00:04 | OK
03-28-2022 21:00:15 | [Errno -3] Temporary failure in name resolution
03-28-2022 21:00:16 | OK
03-28-2022 21:00:18 | OK
03-28-2022 21:00:19 | OK
03-28-2022 21:00:21 | OK
03-28-2022 21:00:22 | OK
03-28-2022 21:00:23 | OK
03-28-2022 21:00:25 | OK
03-28-2022 21:00:31 | OK
03-28-2022 21:00:37 | OK
03-28-2022 21:00:39 | OK
03-28-2022 21:00:40 | OK
03-28-2022 21:00:41 | OK
03-28-2022 21:00:43 | OK
03-28-2022 21:00:44 | OK
03-28-2022 21:00:45 | OK
03-28-2022 21:00:56 | [Errno -3] Temporary failure in name resolution
03-28-2022 21:00:58 | OK
03-28-2022 21:00:59 | OK
03-28-2022 21:01:00 | OK
03-28-2022 21:01:02 | OK
03-28-2022 21:01:03 | OK
03-28-2022 21:01:04 | OK
03-28-2022 21:01:06 | OK
03-28-2022 21:01:07 | OK
03-28-2022 21:01:08 | OK
03-28-2022 21:01:10 | OK
03-28-2022 21:01:11 | OK
03-28-2022 21:01:13 | OK
03-28-2022 21:01:14 | OK
03-28-2022 21:01:15 | OK
03-28-2022 21:01:17 | OK
03-28-2022 21:01:18 | OK
03-28-2022 21:01:19 | OK
03-28-2022 21:01:21 | OK
03-28-2022 21:01:22 | OK
03-28-2022 21:01:23 | OK
03-28-2022 21:01:25 | OK
03-28-2022 21:01:26 | OK
03-28-2022 21:01:28 | OK
03-28-2022 21:01:29 | OK
03-28-2022 21:01:30 | OK
03-28-2022 21:01:32 | OK
03-28-2022 21:01:33 | OK
03-28-2022 21:01:34 | OK
03-28-2022 21:01:36 | OK
03-28-2022 21:01:37 | OK
03-28-2022 21:01:38 | OK
03-28-2022 21:01:40 | OK
03-28-2022 21:01:41 | OK
03-28-2022 21:01:42 | OK
03-28-2022 21:01:44 | OK
03-28-2022 21:01:45 | OK
03-28-2022 21:01:46 | OK
03-28-2022 21:01:48 | OK
03-28-2022 21:01:49 | OK
03-28-2022 21:01:51 | OK
03-28-2022 21:01:52 | OK
03-28-2022 21:01:53 | OK
03-28-2022 21:01:55 | OK
03-28-2022 21:01:56 | OK
03-28-2022 21:01:57 | OK
03-28-2022 21:01:59 | OK
03-28-2022 21:02:00 | OK
03-28-2022 21:02:01 | OK
03-28-2022 21:02:03 | OK
03-28-2022 21:02:04 | OK
03-28-2022 21:02:05 | OK
03-28-2022 21:02:07 | OK
03-28-2022 21:02:08 | OK
03-28-2022 21:02:10 | OK
03-28-2022 21:02:11 | OK
03-28-2022 21:02:12 | OK
03-28-2022 21:02:14 | OK
03-28-2022 21:02:15 | OK
03-28-2022 21:02:16 | OK
03-28-2022 21:02:18 | OK
03-28-2022 21:02:19 | OK
03-28-2022 21:02:21 | OK
03-28-2022 21:02:22 | OK
03-28-2022 21:02:23 | OK
03-28-2022 21:02:25 | OK
03-28-2022 21:02:26 | OK
03-28-2022 21:02:27 | OK
03-28-2022 21:02:29 | OK
03-28-2022 21:02:30 | OK
03-28-2022 21:02:31 | OK
03-28-2022 21:02:33 | OK
03-28-2022 21:02:34 | OK
03-28-2022 21:02:36 | OK
03-28-2022 21:02:37 | OK
03-28-2022 21:02:38 | OK
03-28-2022 21:02:40 | OK
03-28-2022 21:02:41 | OK
03-28-2022 21:02:42 | OK
03-28-2022 21:02:44 | OK
03-28-2022 21:02:45 | OK
03-28-2022 21:02:46 | OK
03-28-2022 21:02:48 | OK
03-28-2022 21:02:49 | OK
03-28-2022 21:02:51 | OK
03-28-2022 21:02:52 | OK
03-28-2022 21:02:53 | OK
03-28-2022 21:02:55 | OK
03-28-2022 21:02:56 | OK
03-28-2022 21:02:57 | OK
03-28-2022 21:02:59 | OK
03-28-2022 21:03:00 | OK
03-28-2022 21:03:01 | OK
03-28-2022 21:03:03 | OK
